index,pk,RN,ROAD_LT,위험도,dan_lvl,code,name,name_eng,area
34392,11710608,백제고분로19길,398,0.7,0.699955836,1124071,잠실본동,Jamsilbon-dong,1135548.526
34396,11710614,백제고분로7길,97,0.79,0.789522716,1124071,잠실본동,Jamsilbon-dong,1135548.526
34465,117101031,올림픽로12길,217,0.7,0.70025084,1124071,잠실본동,Jamsilbon-dong,1135548.526
34586,117101076,도곡로62길,650,0.705,0.704519364,1124071,잠실본동,Jamsilbon-dong,1135548.526
34648,11710564,백제고분로7길,223,0.68,0.680264913,1124071,잠실본동,Jamsilbon-dong,1135548.526
34698,11710568,백제고분로7길,244,0.68,0.680264913,1124071,잠실본동,Jamsilbon-dong,1135548.526
34716,117101013,백제고분로15길,40,0.7,0.699955836,1124071,잠실본동,Jamsilbon-dong,1135548.526
34767,11710645,도곡로62길,650,0.68,0.680264913,1124071,잠실본동,Jamsilbon-dong,1135548.526
34821,11710628,백제고분로19길,398,0.68,0.680264913,1124071,잠실본동,Jamsilbon-dong,1135548.526
34837,117101084,백제고분로12길,136,0.705,0.704519364,1124071,잠실본동,Jamsilbon-dong,1135548.526
34940,117101049,백제고분로12길,128,0.7,0.699955836,1124071,잠실본동,Jamsilbon-dong,1135548.526
35111,11710596,백제고분로19길,398,0.686,0.686217921,1124071,잠실본동,Jamsilbon-dong,1135548.526
35220,117101521,올림픽로12길,172,0.7,0.70025084,1124071,잠실본동,Jamsilbon-dong,1135548.526
67646,117105963,송파둘레길,20044.074,0.931,0.930530607,1124071,잠실본동,Jamsilbon-dong,1135548.526
17436,117101145,문정로,45,0.716,0.716333899,1124070,장지동,Jangji-dong,2991473.943
18008,1171020,송파대로,7365,0.829,0.829096365,1124070,장지동,Jangji-dong,2991473.943
18773,117101419,새말로15길,139,0.7,0.70025084,1124070,장지동,Jangji-dong,2991473.943
19072,117101418,송이로36길,70,0.7,0.699955836,1124070,장지동,Jangji-dong,2991473.943
19097,1171029,문정로,3015,0.728,0.728333952,1124070,장지동,Jangji-dong,2991473.943
19155,11710997,송이로37길,852,0.7,0.699955836,1124070,장지동,Jangji-dong,2991473.943
34841,11710635,새말로8길,375,0.656,0.65607332,1124070,장지동,Jangji-dong,2991473.943
67646,117105963,송파둘레길,20044.074,0.931,0.930530607,1124070,장지동,Jangji-dong,2991473.943
15658,1171011,중대로,3395,0.64,0.639537139,1124069,문정2동,Munjeong 2-dong,2389004.724
18008,1171020,송파대로,7365,0.829,0.829096365,1124069,문정2동,Munjeong 2-dong,2389004.724
18211,1171031,동남로,9999,0.615,0.615031147,1124069,문정2동,Munjeong 2-dong,2389004.724
19097,1171029,문정로,3015,0.728,0.728333952,1124069,문정2동,Munjeong 2-dong,2389004.724
67646,117105963,송파둘레길,20044.074,0.931,0.930530607,1124069,문정2동,Munjeong 2-dong,2389004.724
18008,1171020,송파대로,7365,0.829,0.829096365,1124068,문정1동,Munjeong 1-dong,604755.172
18198,117101129,문정로5길,72,0.68,0.680264913,1124068,문정1동,Munjeong 1-dong,604755.172
18211,1171031,동남로,9999,0.615,0.615031147,1124068,문정1동,Munjeong 1-dong,604755.172
18681,117101440,동남로4길,43,0.702,0.701612655,1124068,문정1동,Munjeong 1-dong,604755.172
19097,1171029,문정로,3015,0.728,0.728333952,1124068,문정1동,Munjeong 1-dong,604755.172
22775,11710110,동남로11길,330,0.704,0.703928819,1124068,문정1동,Munjeong 1-dong,604755.172
35222,117101086,동남로8길,105,0.7,0.699955836,1124068,문정1동,Munjeong 1-dong,604755.172
15658,1171011,중대로,3395,0.64,0.639537139,1124067,가락2동,Garak 2-dong,922617.844
16540,11710902,중대로16길,74,0.7,0.699955836,1124067,가락2동,Garak 2-dong,922617.844
17423,117101137,중대로,47,0.657,0.657252153,1124067,가락2동,Garak 2-dong,922617.844
17586,1171033,오금로,5729,0.792,0.791991839,1124067,가락2동,Garak 2-dong,922617.844
18211,1171031,동남로,9999,0.615,0.615031147,1124067,가락2동,Garak 2-dong,922617.844
18436,1171085,중대로16길,303,0.611,0.610761501,1124067,가락2동,Garak 2-dong,922617.844
18486,11710972,송이로23길,153,0.7,0.70025084,1124067,가락2동,Garak 2-dong,922617.844
18563,117101181,동남로14길,252,0.68,0.680264913,1124067,가락2동,Garak 2-dong,922617.844
19097,1171029,문정로,3015,0.728,0.728333952,1124067,가락2동,Garak 2-dong,922617.844
21822,117101277,동남로11길,101,0.7,0.699955836,1124067,가락2동,Garak 2-dong,922617.844
22775,11710110,동남로11길,330,0.704,0.703928819,1124067,가락2동,Garak 2-dong,922617.844
26203,117101335,동남로9길,100,0.68,0.680264913,1124067,가락2동,Garak 2-dong,922617.844
30411,117101166,동남로17길,145,0.628,0.6280194,1124067,가락2동,Garak 2-dong,922617.844
31088,117101168,오금로44나길,42,0.7,0.70025084,1124067,가락2동,Garak 2-dong,922617.844
32534,117101034,송이로23길,118,0.7,0.699955836,1124067,가락2동,Garak 2-dong,922617.844
34575,11710666,송이로23길,120,0.68,0.680264913,1124067,가락2동,Garak 2-dong,922617.844
34942,117101050,오금로46길,39,0.7,0.699955836,1124067,가락2동,Garak 2-dong,922617.844
15658,1171011,중대로,3395,0.64,0.639537139,1124066,가락1동,Garak 1-dong,1356253.679
15856,1171010,양재대로,19360,0.722,0.722144346,1124066,가락1동,Garak 1-dong,1356253.679
18008,1171020,송파대로,7365,0.829,0.829096365,1124066,가락1동,Garak 1-dong,1356253.679
18735,11710305,송파대로38길,255,0.609,0.608899841,1124066,가락1동,Garak 1-dong,1356253.679
28229,11710873,가락로,71,0.689,0.689340389,1124066,가락1동,Garak 1-dong,1356253.679
40495,1168025,광평로,3334,0.772,0.771550402,1124066,가락1동,Garak 1-dong,1356253.679
67646,117105963,송파둘레길,20044.074,0.931,0.930530607,1124066,가락1동,Garak 1-dong,1356253.679
15658,1171011,중대로,3395,0.64,0.639537139,1124065,가락본동,Garakbon-dong,1024057.322
15856,1171010,양재대로,19360,0.722,0.722144346,1124065,가락본동,Garakbon-dong,1024057.322
16770,117101147,송이로14길,25,0.68,0.680264913,1124065,가락본동,Garakbon-dong,1024057.322
17586,1171033,오금로,5729,0.792,0.791991839,1124065,가락본동,Garakbon-dong,1024057.322
18008,1171020,송파대로,7365,0.829,0.829096365,1124065,가락본동,Garakbon-dong,1024057.322
18211,1171031,동남로,9999,0.615,0.615031147,1124065,가락본동,Garakbon-dong,1024057.322
18436,1171085,중대로16길,303,0.611,0.610761501,1124065,가락본동,Garakbon-dong,1024057.322
19069,117101416,송파대로30길,39,0.7,0.70025084,1124065,가락본동,Garakbon-dong,1024057.322
19099,11710927,오금로34길,121,0.7,0.699955836,1124065,가락본동,Garakbon-dong,1024057.322
21529,11710776,송이로17길,155,0.702,0.701612655,1124065,가락본동,Garakbon-dong,1024057.322
22775,11710110,동남로11길,330,0.704,0.703928819,1124065,가락본동,Garakbon-dong,1024057.322
23184,117101280,오금로34길,134,0.68,0.680264913,1124065,가락본동,Garakbon-dong,1024057.322
27465,11710819,중대로9길,662,0.68,0.680264913,1124065,가락본동,Garakbon-dong,1024057.322
30026,117101417,송파대로30길,79,0.705,0.704519364,1124065,가락본동,Garakbon-dong,1024057.322
32797,117101090,중대로9길,662,0.702,0.701612655,1124065,가락본동,Garakbon-dong,1024057.322
34501,11710864,중대로9길,662,0.7,0.699955836,1124065,가락본동,Garakbon-dong,1024057.322
35195,117101102,송이로14길,52,0.7,0.70025084,1124065,가락본동,Garakbon-dong,1024057.322
35233,117101060,송이로17길,167,0.68,0.680264913,1124065,가락본동,Garakbon-dong,1024057.322
16186,117101116,백제고분로27길,113,0.68,0.680264913,1124064,삼전동,Samjeon-dong,989838.677
16532,11710900,백제고분로31길,85,0.68,0.680264913,1124064,삼전동,Samjeon-dong,989838.677
16893,117101156,백제고분로31길,113,0.68,0.680264913,1124064,삼전동,Samjeon-dong,989838.677
17129,11710929,백제고분로31길,92,0.7,0.70025084,1124064,삼전동,Samjeon-dong,989838.677
17441,11710243,삼학사로9길,300,0.704,0.703928819,1124064,삼전동,Samjeon-dong,989838.677
17544,117101366,백제고분로21길,103,0.7,0.70025084,1124064,삼전동,Samjeon-dong,989838.677
17635,1171026,석촌호수로,3008,0.607,0.607019085,1124064,삼전동,Samjeon-dong,989838.677
17858,1171015,백제고분로,5175,0.829,0.829096365,1124064,삼전동,Samjeon-dong,989838.677
18182,11710694,백제고분로21길,90,0.7,0.699955836,1124064,삼전동,Samjeon-dong,989838.677
18233,117101171,백제고분로27길,118,0.7,0.699955836,1124064,삼전동,Samjeon-dong,989838.677
18467,11710725,삼전로8길,223,0.813,0.812751901,1124064,삼전동,Samjeon-dong,989838.677
18671,1171061,삼학사로10길,299,0.704,0.704223822,1124064,삼전동,Samjeon-dong,989838.677
18721,1171095,삼학사로13길,499,0.681,0.681246038,1124064,삼전동,Samjeon-dong,989838.677
18901,11710987,백제고분로21길,72,0.797,0.797385162,1124064,삼전동,Samjeon-dong,989838.677
18933,117101386,백제고분로27길,165,0.68,0.680264913,1124064,삼전동,Samjeon-dong,989838.677
18944,1171089,삼학사로3길,629,0.706,0.705585637,1124064,삼전동,Samjeon-dong,989838.677
19016,11710289,삼학사로6길,359,0.704,0.704223822,1124064,삼전동,Samjeon-dong,989838.677
19160,117101003,백제고분로32길,520,0.7,0.699955836,1124064,삼전동,Samjeon-dong,989838.677
20261,117101292,백제고분로32길,520,0.7,0.699955836,1124064,삼전동,Samjeon-dong,989838.677
21103,117101317,백제고분로31길,84,0.7,0.70025084,1124064,삼전동,Samjeon-dong,989838.677
21117,11710769,백제고분로32길,520,0.7,0.699955836,1124064,삼전동,Samjeon-dong,989838.677
21820,117101275,백제고분로31길,91,0.7,0.699955836,1124064,삼전동,Samjeon-dong,989838.677
23661,11710203,삼학사로18길,247,0.694,0.694484434,1124064,삼전동,Samjeon-dong,989838.677
27294,11710850,백제고분로27길,117,0.702,0.701612655,1124064,삼전동,Samjeon-dong,989838.677
27771,11710374,삼전로13길,611,0.706,0.705585637,1124064,삼전동,Samjeon-dong,989838.677
27773,11710376,백제고분로25길,340,0.704,0.704223822,1124064,삼전동,Samjeon-dong,989838.677
27993,117101159,백제고분로27길,118,0.7,0.699955836,1124064,삼전동,Samjeon-dong,989838.677
28226,11710856,백제고분로31길,124,0.68,0.680264913,1124064,삼전동,Samjeon-dong,989838.677
28228,11710871,백제고분로27길,119,0.7,0.699955836,1124064,삼전동,Samjeon-dong,989838.677
28231,11710875,백제고분로27길,102,0.68,0.680264913,1124064,삼전동,Samjeon-dong,989838.677
28278,11710857,백제고분로31길,97,0.68,0.680264913,1124064,삼전동,Samjeon-dong,989838.677
28286,11710884,백제고분로27길,96,0.7,0.70025084,1124064,삼전동,Samjeon-dong,989838.677
28432,11710378,백제고분로24길,180,0.648,0.64750404,1124064,삼전동,Samjeon-dong,989838.677
28597,11710836,백제고분로28길,118,0.702,0.701612655,1124064,삼전동,Samjeon-dong,989838.677
28602,11710841,백제고분로32길,520,0.7,0.70025084,1124064,삼전동,Samjeon-dong,989838.677
28626,11710379,삼학사로4길,327,0.684,0.684237895,1124064,삼전동,Samjeon-dong,989838.677
30242,117101179,백제고분로27길,118,0.7,0.70025084,1124064,삼전동,Samjeon-dong,989838.677
31175,11710931,백제고분로32길,520,0.702,0.701612655,1124064,삼전동,Samjeon-dong,989838.677
32462,11710646,백제고분로21길,48,0.68,0.680264913,1124064,삼전동,Samjeon-dong,989838.677
32798,117101091,백제고분로27길,110,0.7,0.699955836,1124064,삼전동,Samjeon-dong,989838.677
33069,117101531,삼전로12길,70,0.68,0.680264913,1124064,삼전동,Samjeon-dong,989838.677
34334,11710661,백제고분로31길,81,0.68,0.680264913,1124064,삼전동,Samjeon-dong,989838.677
34340,117101537,백제고분로28길,184,0.702,0.701612655,1124064,삼전동,Samjeon-dong,989838.677
34393,11710610,백제고분로27길,119,0.7,0.699955836,1124064,삼전동,Samjeon-dong,989838.677
34395,11710612,백제고분로32길,520,0.702,0.701612655,1124064,삼전동,Samjeon-dong,989838.677
34464,117101526,삼학사로13길,33,0.7,0.70025084,1124064,삼전동,Samjeon-dong,989838.677
34824,11710606,백제고분로21길,99,0.7,0.70025084,1124064,삼전동,Samjeon-dong,989838.677
34832,117101528,삼학사로19길,37,0.7,0.70025084,1124064,삼전동,Samjeon-dong,989838.677
34885,117101530,삼전로10길,84,0.702,0.701612655,1124064,삼전동,Samjeon-dong,989838.677
35060,117101532,백제고분로22길,440,0.705,0.704519364,1124064,삼전동,Samjeon-dong,989838.677
35063,117101066,백제고분로28길,160,0.7,0.699955836,1124064,삼전동,Samjeon-dong,989838.677
35112,11710598,백제고분로32길,520,0.7,0.699955836,1124064,삼전동,Samjeon-dong,989838.677
35144,117101037,백제고분로31길,91,0.7,0.699955836,1124064,삼전동,Samjeon-dong,989838.677
35153,11710716,백제고분로28길,134,0.68,0.680264913,1124064,삼전동,Samjeon-dong,989838.677
35192,117101099,백제고분로32길,520,0.7,0.70025084,1124064,삼전동,Samjeon-dong,989838.677
35194,117101101,백제고분로31길,86,0.68,0.680264913,1124064,삼전동,Samjeon-dong,989838.677
35235,117101529,백제고분로31길,74,0.68,0.680264913,1124064,삼전동,Samjeon-dong,989838.677
35236,117101479,백제고분로21길,67,0.7,0.699955836,1124064,삼전동,Samjeon-dong,989838.677
35237,117101021,백제고분로31길,97,0.738,0.737761778,1124064,삼전동,Samjeon-dong,989838.677
67646,117105963,송파둘레길,20044.074,0.931,0.930530607,1124064,삼전동,Samjeon-dong,989838.677
15326,11710238,송파대로48길,406,0.704,0.704223822,1124063,석촌동,Seokchon-dong,945219.847
15662,11710914,백제고분로40길,119,0.7,0.70025084,1124063,석촌동,Seokchon-dong,945219.847
15806,11710690,백제고분로40길,116,0.7,0.699955836,1124063,석촌동,Seokchon-dong,945219.847
16088,11710668,가락로11길,113,0.68,0.680264913,1124063,석촌동,Seokchon-dong,945219.847
16103,117101555,삼학사로14길,42,0.7,0.699955836,1124063,석촌동,Seokchon-dong,945219.847
16422,117101560,백제고분로33길,121,0.702,0.701612655,1124063,석촌동,Seokchon-dong,945219.847
16423,117101561,백제고분로33길,89,0.7,0.70025084,1124063,석촌동,Seokchon-dong,945219.847
17548,117101368,백제고분로33길,107,0.68,0.680264913,1124063,석촌동,Seokchon-dong,945219.847
17571,1171027,가락로,3024,0.633,0.633462137,1124063,석촌동,Seokchon-dong,945219.847
17635,1171026,석촌호수로,3008,0.607,0.607019085,1124063,석촌동,Seokchon-dong,945219.847
17858,1171015,백제고분로,5175,0.829,0.829096365,1124063,석촌동,Seokchon-dong,945219.847
17927,11710705,백제고분로36가길,255,0.7,0.699955836,1124063,석촌동,Seokchon-dong,945219.847
18008,1171020,송파대로,7365,0.829,0.829096365,1124063,석촌동,Seokchon-dong,945219.847
18430,117101396,석촌호수로18길,423,0.79,0.789522716,1124063,석촌동,Seokchon-dong,945219.847
18441,117101401,백제고분로39길,105,0.68,0.680264913,1124063,석촌동,Seokchon-dong,945219.847
18461,11710723,백제고분로33길,127,0.851,0.851314942,1124063,석촌동,Seokchon-dong,945219.847
18463,11710724,백제고분로40길,106,0.68,0.680264913,1124063,석촌동,Seokchon-dong,945219.847
18481,11710968,백제고분로39길,109,0.68,0.680264913,1124063,석촌동,Seokchon-dong,945219.847
18503,11710275,송파대로45길,270,0.684,0.684237895,1124063,석촌동,Seokchon-dong,945219.847
18515,11710784,가락로5길,105,0.7,0.699955836,1124063,석촌동,Seokchon-dong,945219.847
18596,11710316,가락로13길,175,0.706,0.705585637,1124063,석촌동,Seokchon-dong,945219.847
18645,117101194,백제고분로,69,0.737,0.736535826,1124063,석촌동,Seokchon-dong,945219.847
18671,1171061,삼학사로10길,299,0.704,0.704223822,1124063,석촌동,Seokchon-dong,945219.847
18691,11710295,가락로15길,349,0.704,0.703928819,1124063,석촌동,Seokchon-dong,945219.847
18721,1171095,삼학사로13길,499,0.681,0.681246038,1124063,석촌동,Seokchon-dong,945219.847
18753,11710949,가락로5길,62,0.68,0.680264913,1124063,석촌동,Seokchon-dong,945219.847
18757,11710953,가락로11길,129,0.68,0.680264913,1124063,석촌동,Seokchon-dong,945219.847
18769,117101170,백제고분로40길,126,0.7,0.699955836,1124063,석촌동,Seokchon-dong,945219.847
18786,117102301,가락로3길,114,0.68,0.680264913,1124063,석촌동,Seokchon-dong,945219.847
18812,11710752,백제고분로39길,115,0.68,0.680264913,1124063,석촌동,Seokchon-dong,945219.847
18854,11710767,가락로,41,0.632,0.632371317,1124063,석촌동,Seokchon-dong,945219.847
18855,11710991,백제고분로39길,108,0.68,0.680264913,1124063,석촌동,Seokchon-dong,945219.847
19016,11710289,삼학사로6길,359,0.704,0.704223822,1124063,석촌동,Seokchon-dong,945219.847
21084,117101331,백제고분로39길,135,0.851,0.851314942,1124063,석촌동,Seokchon-dong,945219.847
21088,11710144,송파대로42길,556,0.684,0.684237895,1124063,석촌동,Seokchon-dong,945219.847
21155,117101298,백제고분로34길,115,0.7,0.699955836,1124063,석촌동,Seokchon-dong,945219.847
21531,11710778,백제고분로39길,102,0.7,0.70025084,1124063,석촌동,Seokchon-dong,945219.847
21534,11710780,가락로11길,106,0.702,0.701612655,1124063,석촌동,Seokchon-dong,945219.847
21804,117101325,백제고분로40길,112,0.7,0.70025084,1124063,석촌동,Seokchon-dong,945219.847
21857,117101314,석촌호수로18길,110,0.68,0.680264913,1124063,석촌동,Seokchon-dong,945219.847
21978,117101289,백제고분로40길,130,0.7,0.699955836,1124063,석촌동,Seokchon-dong,945219.847
23198,117101241,백제고분로33길,93,0.7,0.699955836,1124063,석촌동,Seokchon-dong,945219.847
23661,11710203,삼학사로18길,247,0.694,0.694484434,1124063,석촌동,Seokchon-dong,945219.847
23798,11710164,송파대로47길,246,0.684,0.684237895,1124063,석촌동,Seokchon-dong,945219.847
27464,11710818,백제고분로40길,129,0.68,0.680264913,1124063,석촌동,Seokchon-dong,945219.847
27467,117101344,백제고분로39길,106,0.7,0.699955836,1124063,석촌동,Seokchon-dong,945219.847
27468,117101559,백제고분로33길,93,0.7,0.699955836,1124063,석촌동,Seokchon-dong,945219.847
27816,11710956,백제고분로39길,101,0.68,0.680264913,1124063,석촌동,Seokchon-dong,945219.847
